GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
72360,840246563,17964179,324.421,6.936,34.750302,-90.780771
72364,187849178,6228465,72.529,2.405,35.217536,-90.189224
72365,132650626,1464183,51.217,0.565,35.520937,-90.450084
72366,378885584,318937,146.289,0.123,34.518108,-90.96086
72367,180229147,20534045,69.587,7.928,34.197327,-90.943901
72368,366546706,1575796,141.524,0.608,34.810402,-91.023371
72370,293537527,382190,113.335,0.148,35.71448,-90.027718
72372,326694675,367194,126.138,0.142,34.96759,-90.950562
72373,291878965,6228208,112.695,2.405,35.308676,-90.594228
72374,108676641,168480,41.96,0.065,34.566337,-90.833499
72376,222034374,8535883,85.728,3.296,35.087232,-90.29975
72377,2003011,37946,0.773,0.015,35.692827,-90.335972
72379,225695514,38723731,87.142,14.951,34.05478,-91.041036
72383,13303546,0,5.137,0,34.491057,-91.039625
72384,239466410,8599023,92.459,3.32,35.375795,-90.219489
72386,303148230,2163039,117.046,0.835,35.45024,-90.365989
72389,147341524,278791,56.889,0.108,34.371344,-90.912075
72390,95095363,1103309,36.717,0.426,34.551045,-90.67941
72392,121752036,1326237,47.009,0.512,34.965598,-91.100606
72394,213334776,4666527,82.369,1.802,35.06003,-90.614018
72395,62339624,16075,24.069,0.006,35.59309,-90.081246
72396,693372796,7878579,267.713,3.042,35.230088,-90.822532
72401,303596367,3214564,117.219,1.241,35.886344,-90.656774
72404,326422750,1474015,126.033,0.569,35.773862,-90.778838
72410,179869753,2017205,69.448,0.779,35.947477,-91.097645
72411,99425749,150242,38.388,0.058,35.74509,-90.575507
72412,162478847,0,62.733,0,36.124168,-90.694378
72413,97063765,2120879,37.477,0.819,36.30183,-90.822219
72414,44735491,926158,17.272,0.358,35.824609,-90.374049
72415,98501202,1407710,38.032,0.544,36.126668,-91.175013
72416,240703396,672761,92.936,0.26,35.963977,-90.795722
72417,118456485,332122,45.736,0.128,35.916276,-90.539526
72419,131759254,1126972,50.873,0.435,35.749599,-90.35355
72421,196736360,1409124,75.96,0.544,35.785321,-90.971951
72422,454081355,1448702,175.322,0.559,36.424558,-90.519488
72424,3542638,0,1.368,0,36.390527,-90.736363
72425,180605505,301777,69.732,0.117,36.215265,-90.739215
72426,2309485,13022,0.892,0.005,35.868207,-90.041639
72427,40266934,0,15.547,0,35.867056,-90.935772
72428,16359234,0,6.316,0,35.739351,-90.224596
72429,199393777,2995,76.986,0.001,35.506079,-90.928396
72430,68340669,0,26.386,0,36.334529,-90.171274
72431,15755826,162042,6.083,0.063,35.632571,-91.079409
72432,410976968,2546651,158.679,0.983,35.55269,-90.720042
72433,145029190,1420952,55.996,0.549,36.025741,-91.047639
72434,220742319,439652,85.229,0.17,36.217536,-91.156352
72435,189064033,1121333,72.998,0.433,36.315759,-90.5791
72436,75353615,128433,29.094,0.05,36.235784,-90.485057
72437,275863205,5516345,106.511,2.13,35.848382,-90.458281
72438,144503170,663,55.793,0,35.949108,-90.217756
72440,15431256,0,5.958,0,36.005556,-91.227055
72441,672242,0,0.26,0,36.436953,-90.385317
72442,291332276,129239,112.484,0.05,35.818572,-90.186693
72443,151626845,80349,58.543,0.031,36.17577,-90.411414
72444,249319160,1306143,96.263,0.504,36.428649,-90.852789
72445,1165465,0,0.45,0,35.976503,-91.026627
72447,144694036,747562,55.867,0.289,35.908913,-90.328424
72449,7428041,0,2.868,0,36.177465,-90.819634
72450,743381390,2853476,287.021,1.102,36.079546,-90.51644
72453,72280293,0,27.908,0,36.294577,-90.707988
72454,263513592,775574,101.743,0.299,36.406767,-90.202572
72455,734046410,5113406,283.417,1.974,36.319648,-91.029167
72456,119954345,281989,46.315,0.109,36.447254,-90.338356
72457,509280,0,0.197,0,36.088891,-91.068221
72458,67507728,3210758,26.065,1.24,36.072601,-91.158549
72459,257543167,668375,99.438,0.258,36.292523,-91.292989
72460,154789531,87838,59.765,0.034,36.349823,-91.169303
72461,469633563,585893,181.327,0.226,36.266147,-90.285219
72462,15626278,883800,6.033,0.341,36.389116,-90.759335
72464,334543,0,0.129,0,36.457748,-90.144108
72466,319497639,691991,123.359,0.267,36.053793,-91.330727
72467,86364,0,0.033,0,35.841039,-90.675602
72469,199089378,2518040,76.869,0.972,35.951824,-91.289073
72470,87247668,936206,33.687,0.361,36.474682,-90.692281
72471,217638559,1835648,84.031,0.709,35.827874,-91.110148
72472,456103401,3416725,176.103,1.319,35.596453,-90.534179
72473,149641490,353956,57.777,0.137,35.738276,-91.171315
72476,517146479,871555,199.671,0.337,36.049514,-90.919912
72478,132202104,138812,51.044,0.054,36.447875,-91.058981
72479,508062601,5680939,196.164,2.193,35.633662,-90.905465
72482,177982435,1039435,68.719,0.401,36.277559,-91.367518
72501,786124908,9109742,303.525,3.517,35.791171,-91.653381
72512,56621094,3335528,21.862,1.288,36.220421,-91.746312
72513,244302239,37634,94.326,0.015,36.226285,-91.658306
72515,25279054,0,9.76,0,36.276377,-92.056433
72517,88765668,0,34.273,0,36.132311,-91.973274
72519,385392771,9923425,148.801,3.831,36.134123,-92.180309
72520,66048375,0,25.501,0,36.3909,-91.720193
72521,325250402,291689,125.58,0.113,35.949672,-91.541118
72522,15222586,0,5.877,0,35.810886,-91.470428
72523,103326375,52974,39.895,0.02,35.627793,-91.844656
72524,145284126,2155267,56.095,0.832,35.840215,-91.311438
72526,14372602,0,5.549,0,35.883198,-91.779304
72527,10272408,0,3.966,0,35.739859,-91.684984
72528,10355513,0,3.998,0,36.227487,-92.138311
72529,50788974,2271452,19.61,0.877,36.291822,-91.564287
72530,289338130,17060938,111.714,6.587,35.603916,-91.94472
72531,148299693,18700873,57.259,7.22,36.33023,-92.139824
72532,268683270,173101,103.739,0.067,36.103956,-91.600598
72533,111335856,18333,42.987,0.007,35.978455,-92.247016
72534,160150911,40278,61.835,0.016,35.601037,-91.744389
72536,65783789,4898,25.399,0.002,36.144167,-91.768292
72537,74224614,11256338,28.658,4.346,36.446131,-92.222556
72538,120572353,1148,46.553,0,36.445567,-92.100292
72539,42761024,0,16.51,0,36.33214,-91.711144
72540,48005244,796301,18.535,0.307,35.919397,-91.909992
72542,410809190,2227682,158.614,0.86,36.300403,-91.465978
72543,293494109,19924551,113.319,7.693,35.450539,-91.987292
72544,71504731,8711187,27.608,3.363,36.403646,-92.189682
72546,10055438,0,3.882,0,35.578882,-91.941061
72550,119220201,1628823,46.031,0.629,35.710126,-91.783974
72553,907801,0,0.351,0,35.700507,-91.480822
72554,399256699,918407,154.154,0.355,36.438698,-91.562211
72555,34621840,1104147,13.368,0.426,35.78144,-91.875264
72556,398113329,1261499,153.712,0.487,36.013879,-91.97001
72560,844437824,5640153,326.039,2.178,35.851011,-92.094066
72561,132353020,283489,51.102,0.109,35.949063,-91.807728
72562,213712287,4146993,82.515,1.601,35.735469,-91.401119
72564,76344944,682046,29.477,0.263,35.59588,-91.456611
72565,99114027,28963,38.268,0.011,36.217416,-91.912766
72566,121761981,0,47.013,0,36.21676,-92.078015
72567,29964607,0,11.569,0,35.814566,-91.92595
72568,120582721,0,46.557,0,35.569396,-91.624998
72569,107751625,0,41.603,0,36.146178,-91.399363
72571,47808747,427667,18.459,0.165,35.641682,-91.551195
72572,36805816,0,14.211,0,35.899142,-91.291045
72573,38188300,69493,14.745,0.027,36.076165,-91.797364
72576,413972032,298782,159.836,0.115,36.348523,-91.856028
72577,109113176,0,42.129,0,36.027133,-91.713924
72578,55444501,0,21.407,0,36.453153,-91.886354
72579,97667692,56888,37.71,0.022,35.848823,-91.449194
72581,28580301,3642710,11.035,1.406,35.550954,-91.989243
72583,256530788,420865,99.047,0.162,36.414777,-91.99411
72584,82317535,0,31.783,0,36.140997,-91.843699
72585,58228841,0,22.482,0,36.183223,-92.008137
72587,27004648,0,10.427,0,36.225589,-91.816758
72601,956367439,1584791,369.256,0.612,36.238028,-93.085992
72611,197566575,526283,76.281,0.203,36.244796,-93.330718
72616,543235480,482152,209.744,0.186,36.329139,-93.551929
72617,97635853,54380,37.697,0.021,36.022951,-92.390633
72619,12029476,5589060,4.645,2.158,36.37357,-92.591504
72623,65096919,7514842,25.134,2.901,36.447646,-92.32079
72624,176215685,214635,68.037,0.083,36.057715,-93.381785
72626,14608250,1227838,5.64,0.474,36.322178,-92.551463
72628,292391893,309590,112.893,0.12,35.839875,-93.281762
72629,113163924,310863,43.693,0.12,35.738502,-92.566795
72630,2200155,4659273,0.849,1.799,36.478794,-92.904907
72631,123619384,10185526,47.73,3.933,36.467606,-93.834419
72632,257086020,9222454,99.261,3.561,36.373213,-93.743893
72633,244819494,54547,94.525,0.021,36.128875,-92.872765
72634,332289576,7385132,128.298,2.851,36.203533,-92.526143
72635,75542192,566548,29.167,0.219,36.318364,-92.513841
72636,767931,45530,0.296,0.018,35.989702,-92.716224
72638,486028885,788931,187.657,0.305,36.322765,-93.404544
72639,165317985,335855,63.83,0.13,36.015321,-92.480229
72640,57584746,377522,22.234,0.146,36.002794,-93.05943
72641,356687277,1944675,137.718,0.751,35.986549,-93.243741
72642,22202910,4226593,8.573,1.632,36.375735,-92.540276
72644,221984843,15990619,85.709,6.174,36.433124,-92.992763
72645,446409050,1016745,172.36,0.393,35.804138,-92.575385
72648,115712689,595932,44.677,0.23,36.087809,-93.162053
72650,694849558,1612627,268.283,0.623,35.884317,-92.701437
72651,19129606,27118,7.386,0.01,36.388396,-92.482359
72653,574500002,27844470,221.816,10.751,36.342381,-92.38543
72655,245415512,675837,94.755,0.261,35.90072,-93.016516
72658,193122606,3477173,74.565,1.343,36.159705,-92.327173
72660,44446224,2004299,17.161,0.774,36.478646,-93.377872
72661,66630436,18808553,25.726,7.262,36.437506,-92.5787
72662,304055485,2677145,117.396,1.034,36.431043,-93.180824
72663,58751974,0,22.684,0,35.937773,-92.327794
72666,46372585,206624,17.905,0.08,35.942242,-93.265351
72668,72472302,12040712,27.982,4.649,36.446662,-92.783079
72669,4433958,0,1.712,0,36.064963,-92.876157
72670,43637023,277880,16.848,0.107,35.981749,-93.387917
72672,18198853,73348,7.027,0.028,36.287894,-92.844305
72675,447373417,3300407,172.732,1.274,36.000216,-92.800216
72677,2190186,1095,0.846,0,36.252587,-92.68524
72679,18212367,35452,7.032,0.014,35.730057,-92.832143
72680,96465195,20957,37.245,0.008,35.887327,-92.329526
72682,37200770,5965,14.363,0.002,36.137542,-92.741396
72683,26664473,184722,10.295,0.071,35.92313,-93.102771
72685,132548609,252198,51.177,0.097,36.064122,-92.98553
72686,74200308,135291,28.649,0.052,35.780294,-92.843531
72687,724155155,31626950,279.598,12.211,36.262184,-92.706299
72701,327784972,4753190,126.558,1.835,35.992387,-94.085584
72703,115750460,2972837,44.692,1.148,36.118332,-94.043243
72704,196909400,1555249,76.027,0.6,36.105647,-94.2965
72712,259015419,1522124,100.006,0.588,36.346567,-94.25628
72714,49084289,869109,18.952,0.336,36.46735,-94.222151
72715,73908676,3364182,28.536,1.299,36.467146,-94.304915
72717,115603013,451519,44.635,0.174,35.835094,-94.408423
72718,16836648,119961,6.501,0.046,36.268458,-94.219446
72719,22032578,50722,8.507,0.02,36.367161,-94.295087
72721,114932460,132771,44.376,0.051,35.798415,-93.825719
72722,109731155,244731,42.367,0.094,36.343769,-94.469944
72727,402556621,1804917,155.428,0.697,35.923747,-93.927682
72729,31686586,102688,12.234,0.04,35.771526,-94.456211
72730,53613613,270485,20.7,0.104,36.030477,-94.268676
72732,220483499,32886690,85.129,12.698,36.432516,-93.959444
72734,211275581,2851544,81.574,1.101,36.27025,-94.451058
72736,229570879,29926,88.638,0.012,36.413616,-94.465023
72738,221033215,1204185,85.341,0.465,36.1559,-93.886845
72739,13321523,949,5.143,0,36.423561,-94.327702
72740,955676307,4176151,368.989,1.612,36.104648,-93.655397
72742,194491958,446784,75.094,0.173,35.963804,-93.50124
72744,204649667,1620737,79.016,0.626,35.96258,-94.435365
72745,85446364,5688048,32.991,2.196,36.246524,-94.102609
72747,14459764,0,5.583,0,36.36863,-94.582789
72749,3410845,17904,1.317,0.007,35.868416,-94.437597
72751,64331720,13847,24.839,0.005,36.462735,-94.114406
72752,308838640,457778,119.243,0.177,35.817589,-93.590342
72753,231937864,2165923,89.552,0.836,35.933889,-94.331072
72756,360870588,40242904,139.333,15.538,36.32298,-93.975959
72758,78740829,3240032,30.402,1.251,36.299665,-94.13721
72760,90686262,131162,35.014,0.051,35.84052,-93.702256
72761,295378798,2801004,114.046,1.081,36.168814,-94.454856
72762,155111293,1726266,59.889,0.667,36.18165,-94.23068
72764,161301935,7338085,62.279,2.833,36.175682,-94.060223
72768,97615776,29350,37.69,0.011,36.478322,-94.498595
72769,105398786,643231,40.695,0.248,36.035857,-94.495898
72773,80232952,307427,30.978,0.119,36.022252,-93.835973
72774,302547891,1606507,116.814,0.62,35.948327,-94.147185
72776,159082353,352180,61.422,0.136,35.921488,-93.649644
72801,21062919,0,8.132,0,35.279126,-93.140877
72802,348514933,18932132,134.562,7.31,35.31894,-93.081593
72821,95074683,2453727,36.709,0.947,35.434935,-93.717371
72823,304813906,11217150,117.689,4.331,35.251217,-92.905571
72824,209062431,1643574,80.719,0.635,35.132996,-93.412111
72826,780530,1650,0.301,0.001,35.11944,-93.70889
72827,101044732,472466,39.014,0.182,34.871709,-93.625647
72828,53654387,519870,20.716,0.201,34.930718,-93.534996
72830,339954845,15016571,131.257,5.798,35.509167,-93.515619
72832,21361261,3407320,8.248,1.316,35.41474,-93.670516
72833,467673342,3890602,180.57,1.502,35.021703,-93.472595
72834,403952806,22686001,155.967,8.759,35.168824,-93.183821
72835,132987835,7439141,51.347,2.872,35.277805,-93.346311
72837,603810187,1218802,233.132,0.471,35.503672,-93.109424
72838,47912513,378868,18.499,0.146,34.910749,-93.679045
72839,386568286,1384876,149.255,0.535,35.629695,-93.244275
72840,135512009,6722862,52.321,2.596,35.45809,-93.615427
72841,133419592,876352,51.514,0.338,34.837334,-93.800571
72842,243842842,6001030,94.148,2.317,35.08236,-93.617487
72843,548382671,375494,211.732,0.145,35.59993,-92.93752
72845,29919809,21378415,11.552,8.254,35.36165,-93.377876
72846,249329341,8302201,96.267,3.205,35.4839,-93.326796
72847,112296521,16332120,43.358,6.306,35.377533,-93.273453
72851,120580092,2897098,46.556,1.119,35.255427,-93.438111
72852,219468241,247440,84.737,0.096,35.668768,-93.553758
72853,156822903,1022057,60.55,0.395,35.016833,-93.202344
72854,373729063,411872,144.298,0.159,35.718188,-93.423184
72855,468233763,3334011,180.786,1.287,35.258968,-93.683862
72856,335945291,215432,129.709,0.083,35.79027,-93.089516
72857,843263093,12266027,325.586,4.736,34.862651,-93.3219
72858,65067897,2406296,25.123,0.929,35.240223,-93.044393
72860,91628853,495054,35.378,0.191,34.965746,-93.445885
72863,134251112,28079616,51.835,10.842,35.369401,-93.511253
72865,72543219,405820,28.009,0.157,35.311129,-93.577173
72901,22734319,1315518,8.778,0.508,35.366187,-94.416458
72903,43406224,3495407,16.759,1.35,35.350978,-94.361247
72904,33982463,4596152,13.121,1.775,35.41334,-94.382352
72908,21011937,115780,8.113,0.045,35.309004,-94.407401
72916,89648809,712078,34.614,0.275,35.260747,-94.390099
72921,222392376,6033330,85.866,2.329,35.477101,-94.196225
72923,19441501,428662,7.506,0.166,35.315588,-94.30877
72926,214769169,1209158,82.923,0.467,34.732436,-94.036964
72927,803869872,9118995,310.376,3.521,35.080054,-93.939867
72928,60514235,157801,23.365,0.061,35.291336,-93.930613
72930,74350364,4123904,28.707,1.592,35.429286,-93.958826
72932,48639321,0,18.78,0,35.604219,-94.377357
72933,295420573,1572430,114.063,0.607,35.328642,-94.013024
72934,178350760,19940,68.862,0.008,35.686804,-94.284334
72935,8480612,0,3.274,0,35.491333,-94.12648
72936,227726768,2680502,87.926,1.035,35.189721,-94.218511
72937,167533006,2854894,64.685,1.102,35.134729,-94.391456
72938,129828088,775709,50.127,0.3,35.004118,-94.377819
72940,114254431,1257867,44.114,0.486,35.122069,-94.259293
72941,139306375,11161262,53.786,4.309,35.367917,-94.156308
72943,255681216,6783485,98.719,2.619,35.180144,-93.786949
72944,204859422,1751112,79.097,0.676,35.024077,-94.234595
72945,1764162,74599,0.681,0.029,35.088817,-94.347427
72946,248853151,3044870,96.083,1.176,35.66954,-94.134989
72947,328186908,6827445,126.714,2.636,35.572054,-94.028384
72948,159642956,121018,61.638,0.047,35.702674,-94.392993
72949,884206053,15699507,341.394,6.062,35.584277,-93.805165
72950,349425104,1163402,134.914,0.449,34.776041,-93.888006
72951,43283128,325427,16.712,0.126,35.327345,-93.872128
72952,132300721,0,51.082,0,35.568762,-94.300414
72955,32204963,510,12.434,0,35.614175,-94.437781
72956,273007871,11845022,105.409,4.573,35.466396,-94.350067
72958,900800008,9950948,347.801,3.842,34.903819,-94.137036
72959,463101562,949217,178.805,0.366,35.79038,-94.071982
73002,121133441,687936,46.77,0.266,34.939235,-97.728318
73003,19553558,23950,7.55,0.009,35.668905,-97.49738
73004,128075353,31888,49.45,0.012,35.152297,-97.844118
73005,399764808,1602248,154.35,0.619,35.051308,-98.240141
73006,453945066,2555081,175.269,0.987,34.906219,-98.40022
73007,105640125,577192,40.788,0.223,35.685355,-97.327459
73008,20189464,1488124,7.795,0.575,35.513888,-97.647993
73009,206537750,1246474,79.745,0.481,35.286344,-98.372836
73010,468558798,2929089,180.912,1.131,35.111365,-97.679215
73011,134561462,946270,51.954,0.365,34.847842,-97.746577
73012,92492076,272545,35.711,0.105,35.667234,-97.593657
73013,75840218,1014552,29.282,0.392,35.618788,-97.484375
73014,382490035,1916637,147.68,0.74,35.587533,-98.145189
73015,567549992,2946966,219.132,1.138,35.083633,-98.594435
73016,164625829,1882622,63.562,0.727,35.802067,-97.687445
73017,197330171,976167,76.19,0.377,34.925446,-98.095413
73018,407987111,424889,157.525,0.164,35.051452,-97.940504
73019,505497,0,0.195,0,35.206058,-97.44358
73020,156636694,172538,60.478,0.067,35.45881,-97.262802
73021,166517937,605475,64.293,0.234,35.345111,-98.663738
73024,116136364,167428,44.841,0.065,35.358544,-98.79783
73025,136325073,202672,52.635,0.078,35.733957,-97.57731
73026,277325550,24030006,107.076,9.278,35.24046,-97.275732
73027,208822554,3589646,80.627,1.386,35.978178,-97.251982
73028,375750611,2291167,145.078,0.885,35.977961,-97.631503
73029,128152344,286648,49.48,0.111,34.905404,-98.206268
73030,494048836,5380446,190.753,2.077,34.466145,-97.164542
73032,5270525,80932,2.035,0.031,34.398366,-97.047749
73033,16955915,0,6.547,0,35.314385,-98.546625
73034,140302399,6492624,54.171,2.507,35.703414,-97.434052
73036,474828903,3050864,183.332,1.178,35.509391,-97.959769
73038,387204127,15980278,149.5,6.17,35.124504,-98.451304
73040,606446656,1405806,234.15,0.543,35.645563,-98.375225
73041,271478441,1392823,104.818,0.538,35.042288,-98.876115
73042,275681457,686880,106.441,0.265,35.222848,-98.247001
73043,49669102,752,19.177,0,35.734241,-98.403655
73044,681550356,6492874,263.148,2.507,35.859563,-97.422527
73045,171437942,1929065,66.193,0.745,35.514271,-97.15053
73047,391348173,1839525,151.1,0.71,35.456816,-98.315115
73048,484572210,787636,187.094,0.304,35.49658,-98.546273
73049,158884202,1474905,61.346,0.569,35.587212,-97.313952
73050,4159436,0,1.606,0,35.938697,-97.263815
73051,332180098,4595744,128.255,1.774,35.031807,-97.246363
73052,533413553,5830120,205.952,2.251,34.833535,-97.589045
73053,194715811,1194358,75.18,0.461,35.355908,-98.412145
73054,236721756,430051,91.399,0.166,35.671555,-97.190309
73055,655508077,16495321,253.093,6.369,34.643824,-97.910716
73056,293315046,713904,113.25,0.276,36.176938,-97.626209
73057,227321859,4478097,87.769,1.729,34.831002,-97.42863
73058,106614400,758341,41.164,0.293,35.815567,-97.220104
73059,434687375,1338127,167.834,0.517,35.311705,-98.04639
73061,291090477,12708960,112.391,4.907,36.355132,-97.005557
73062,650867721,3214670,251.301,1.241,35.046247,-98.740922
73063,277982554,652094,107.33,0.252,36.052707,-97.425008
73064,130911006,2831501,50.545,1.093,35.368764,-97.746556
73065,132776118,2621747,51.265,1.012,35.255216,-97.610156
73066,2153063,0,0.831,0,35.500215,-97.327478
73067,323642035,1773975,124.959,0.685,34.911077,-97.907103
73068,163180883,1909417,63.004,0.737,35.13863,-97.291608
73069,41022566,571276,15.839,0.221,35.249662,-97.462408
73071,63127761,1362260,24.374,0.526,35.238349,-97.411896
73072,136431954,2672227,52.677,1.032,35.211352,-97.500882
73073,299895513,476196,115.79,0.184,36.151761,-97.41561
73074,103067248,1754629,39.794,0.677,34.833387,-97.274101
73075,355966559,7844021,137.439,3.029,34.748808,-97.232285
73077,698104410,4950587,269.54,1.911,36.306134,-97.266383
73078,170219318,2141566,65.722,0.827,35.67485,-97.75351
73079,194280611,293126,75.012,0.113,35.210934,-98.012001
73080,280548426,5553383,108.32,2.144,34.99489,-97.479879
73082,394204384,3170615,152.203,1.224,34.776197,-97.90211
73084,43748080,0,16.891,0,35.52586,-97.344367
73086,459980286,15767067,177.599,6.088,34.472963,-96.970793
73089,272610312,276854,105.255,0.107,35.268623,-97.792855
73090,156286281,1407566,60.342,0.543,35.398904,-97.948406
73092,146072741,3453795,56.399,1.334,35.123886,-98.100016
73093,136562981,1261612,52.727,0.487,35.109618,-97.486498
73095,180818987,3478291,69.815,1.343,34.898559,-97.29614
73096,516376771,1197866,199.374,0.462,35.514052,-98.740993
73097,2008810,0,0.776,0,35.400491,-97.644789
73098,353071068,5346492,136.322,2.064,34.628309,-97.161761
73099,314135954,6466792,121.289,2.497,35.527369,-97.78251
73102,2052854,0,0.793,0,35.470749,-97.519001
73103,3029511,0,1.17,0,35.489073,-97.518909
73104,3926633,0,1.516,0,35.47523,-97.503918
73105,11521936,15052,4.449,0.006,35.520032,-97.501254
73106,8120284,0,3.135,0,35.481967,-97.536812
73107,20275729,0,7.829,0,35.481606,-97.575612
73108,19462838,0,7.515,0,35.450007,-97.567737
73109,14059073,0,5.428,0,35.433138,-97.524548
73110,27652696,0,10.677,0,35.461181,-97.397639
73111,22317069,164724,8.617,0.064,35.519496,-97.477422
73112,19959326,106363,7.706,0.041,35.51817,-97.575423
73114,24332618,80327,9.395,0.031,35.578137,-97.517674
73115,15343235,0,5.924,0,35.442343,-97.441523
73116,14079792,2274260,5.436,0.878,35.546701,-97.564592
73117,16784745,5368,6.481,0.002,35.474862,-97.462502
73118,12872675,7266,4.97,0.003,35.517968,-97.528718
73119,15729111,0,6.073,0,35.422007,-97.566125
73120,28678277,6539020,11.073,2.525,35.581316,-97.573674
73121,25996176,54943,10.037,0.021,35.521118,-97.43954
73122,8581570,89704,3.313,0.035,35.520484,-97.61344
73127,31437211,452183,12.138,0.175,35.477422,-97.653194
73128,17105167,29410,6.604,0.011,35.458482,-97.662381
73129,32587179,0,12.582,0,35.431488,-97.484275
73130,25775218,0,9.952,0,35.458633,-97.345632
73131,31138128,55281,12.022,0.021,35.576458,-97.469294
73132,19359471,643082,7.475,0.248,35.5534,-97.633325
73134,10697487,0,4.13,0,35.614168,-97.568447
73135,30018829,85271,11.59,0.033,35.400268,-97.433076
73139,11344950,4186,4.38,0.002,35.386377,-97.525689
73141,27835445,36659,10.747,0.014,35.519962,-97.394475
73142,25326552,423791,9.779,0.164,35.616598,-97.645321
73145,15088846,0,5.826,0,35.419088,-97.394046
73149,13597037,0,5.25,0,35.389417,-97.489325
73150,49050090,254132,18.938,0.098,35.401238,-97.329876
73151,7476708,34116,2.887,0.013,35.571681,-97.41656
73159,31717776,191164,12.246,0.074,35.387855,-97.578835
73160,58176553,864992,22.462,0.334,35.332438,-97.475217
73162,18035297,394443,6.963,0.152,35.582011,-97.640928
73165,103533802,11012428,39.975,4.252,35.355435,-97.365215
73169,17211595,53059,6.645,0.02,35.38277,-97.642601
73170,54279166,1294284,20.957,0.5,35.325769,-97.552609
73173,42054461,689571,16.237,0.266,35.340805,-97.627491
73179,31831272,66109,12.29,0.026,35.428391,-97.640843
73401,851751819,33392249,328.863,12.893,34.203289,-97.11552
73425,3578550,5324,1.382,0.002,34.455104,-97.558417
73430,235866423,7056552,91.069,2.725,33.898323,-97.361382
73432,153113227,1288370,59.117,0.497,34.243189,-96.415127
73433,426177739,2304653,164.548,0.89,34.62817,-97.406715
73434,256748318,4710493,99.131,1.819,34.618434,-97.578939
73437,33500136,273770,12.934,0.106,34.367943,-97.412376
73438,224620320,901642,86.726,0.348,34.281559,-97.503211
73439,331623634,29965375,128.041,11.57,33.937903,-96.744103
73440,30219679,8479004,11.668,3.274,33.944702,-96.896744
73441,9553246,0,3.689,0,33.90447,-97.430574
73442,208637449,773288,80.555,0.299,34.327013,-97.664593
73443,136439403,236486,52.68,0.091,34.164985,-97.297643
73444,105211235,381346,40.622,0.147,34.475095,-97.361366
73446,597478032,29052057,230.688,11.217,34.089592,-96.777798
73447,235232114,4639293,90.824,1.791,34.247252,-96.85345
73448,555129943,20014248,214.337,7.728,33.948312,-97.106144
73449,97401368,21383358,37.607,8.256,34.008689,-96.544119
73450,243299923,1735488,93.939,0.67,34.263432,-96.533234
73453,182953446,922797,70.639,0.356,34.040983,-97.232262
73455,23511506,692820,9.078,0.267,34.229981,-96.760353
73456,661130434,3717678,255.264,1.435,34.124547,-97.645662
73458,272126859,4700746,105.069,1.815,34.352109,-97.256312
73459,89960204,6749914,34.734,2.606,33.773891,-97.130517
73460,415619880,28516887,160.472,11.01,34.275807,-96.65126
73461,157316461,1291245,60.74,0.499,34.360797,-96.456915
73463,527617342,1291919,203.714,0.499,34.10764,-97.435335
73481,196226546,966394,75.763,0.373,34.43927,-97.522015
73487,29758880,264270,11.49,0.102,34.484337,-97.448953
73491,44846451,508086,17.315,0.196,34.473395,-97.637933
73501,303899582,1128842,117.336,0.436,34.557945,-98.290973
73503,218334112,1014724,84.299,0.392,34.682971,-98.49182
73505,143116795,246279,55.258,0.095,34.572634,-98.479102
73507,528630268,1529446,204.105,0.591,34.795717,-98.629094
73520,27450251,134072,10.599,0.052,34.263009,-97.989868
73521,476000079,623285,183.785,0.241,34.641313,-99.31594
73526,212567702,114663,82.073,0.044,34.791644,-99.275969
73527,211730257,363631,81.75,0.14,34.578229,-98.622288
73528,223724101,1821320,86.38,0.703,34.398379,-98.633421
73529,562310632,10767988,217.109,4.158,34.350658,-97.944725
73530,346425640,6826487,133.756,2.636,34.25518,-99.022339
73531,205748344,2209186,79.44,0.853,34.194637,-98.536922
73532,364618558,768293,140.78,0.297,34.643206,-99.585884
73533,859623196,12353114,331.902,4.77,34.505317,-97.865916
73537,459303767,411868,177.338,0.159,34.486692,-99.664244
73538,207189757,1269426,79.996,0.49,34.673992,-98.237715
73539,186285327,1919068,71.925,0.741,34.457248,-99.280735
73540,143614614,398012,55.45,0.154,34.467092,-98.560889
73541,216238728,427773,83.49,0.165,34.788728,-98.180721
73542,860070323,8219229,332.075,3.173,34.401795,-98.948196
73543,179963451,714700,69.484,0.276,34.470062,-98.374021
73544,333896814,487230,128.918,0.188,34.682536,-99.745682
73546,349071985,3201006,134.777,1.236,34.222944,-98.723483
73547,316400977,9817242,122.163,3.79,34.993064,-99.414089
73548,131503035,13775932,50.774,5.319,34.286479,-98.108572
73549,191769646,167312,74.043,0.065,34.644812,-99.152829
73550,556507126,2832099,214.869,1.093,34.689605,-99.90032
73551,28406974,30920,10.968,0.012,34.354051,-98.888948
73552,295332520,1045098,114.029,0.404,34.642436,-98.761949
73553,111807016,415175,43.169,0.16,34.326642,-98.722084
73554,1051417193,1237520,405.954,0.478,34.893237,-99.616858
73555,51360472,171745,19.83,0.066,34.501511,-98.965922
73556,3733976,0,1.442,0,34.730084,-99.384051
73557,6037507,182981,2.331,0.071,34.731987,-98.488973
73559,271308836,9067575,104.753,3.501,34.731386,-98.963699
