GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  
65704,324638903,102737,125.344,0.04,37.12762,-92.586107
65705,104070150,139965,40.182,0.054,36.988526,-93.621572
65706,465332359,1092769,179.666,0.422,37.32282,-92.898635
65707,248192196,521943,95.828,0.202,37.233674,-93.843315
65708,236999914,378459,91.506,0.146,36.902894,-93.911536
65710,78935325,509399,30.477,0.197,37.485556,-93.421088
65711,753726582,1326516,291.015,0.512,37.176383,-92.275679
65712,315011523,422336,121.627,0.163,37.110674,-93.800291
65713,281554721,733181,108.709,0.283,37.404644,-92.746951
65714,134516344,722242,51.937,0.279,37.041023,-93.320869
65715,35404877,6995,13.67,0.003,36.731375,-92.574001
65717,356372656,49588,137.596,0.019,37.06044,-92.416048
65720,89797983,74030,34.671,0.029,36.940563,-92.950037
65721,252575861,686353,97.52,0.265,36.982818,-93.209226
65722,144049829,240182,55.618,0.093,37.582915,-92.805465
65723,228592308,477438,88.26,0.184,36.958625,-94.04032
65724,55257398,13477798,21.335,5.204,37.84443,-93.313311
65725,85862164,361766,33.152,0.14,37.433273,-93.28816
65727,36050857,221132,13.919,0.085,37.755095,-93.294846
65728,2367166,0,0.914,0,36.871381,-93.345561
65729,38651677,9065872,14.923,3.5,36.51396,-92.592739
65730,37003802,0,14.287,0,36.623694,-94.177289
65731,3650072,231002,1.409,0.089,36.653457,-93.125924
65732,135804341,369413,52.434,0.143,37.941693,-93.161545
65733,163442584,21955136,63.106,8.477,36.527116,-92.849419
65734,207051401,456560,79.943,0.176,36.795214,-93.941817
65735,53719376,119881,20.741,0.046,38.03992,-93.458727
65737,219311308,16862854,84.677,6.511,36.714025,-93.360672
65738,133713601,55011,51.627,0.021,37.13928,-93.506398
65739,33906707,6680751,13.091,2.579,36.510959,-93.274159
65740,11634428,738746,4.492,0.285,36.713574,-93.163478
65742,302340582,794141,116.734,0.307,37.124614,-93.079797
65744,54460948,0,21.027,0,36.622787,-92.897552
65745,183571250,177384,70.877,0.068,36.530708,-93.970641
65746,466721066,579735,180.202,0.224,37.14619,-92.778195
65747,201598505,42169055,77.838,16.282,36.600861,-93.580084
65752,108786308,174280,42.003,0.067,37.327705,-93.830886
65753,180671344,415247,69.758,0.16,37.002844,-93.046087
65754,53689133,845,20.729,0,36.836654,-93.281437
65755,106139824,10765,40.981,0.004,36.829114,-92.623004
65756,74164871,92435,28.635,0.036,37.098035,-93.973906
65757,213180418,340436,82.309,0.131,37.282848,-93.09894
65759,126099539,87819,48.687,0.034,36.762545,-93.068019
65760,84885503,1144824,32.774,0.442,36.634217,-92.281329
65761,313373528,25792342,120.994,9.958,36.576449,-92.724984
65762,190940748,1127423,73.723,0.435,36.684886,-92.651285
65764,237919019,1155115,91.861,0.446,37.814523,-92.948688
65766,14099484,925102,5.444,0.357,36.536157,-92.268221
65767,223305167,2231565,86.219,0.862,37.852256,-93.155931
65768,150471362,112920,58.097,0.044,36.919435,-92.270035
65769,220640610,395386,85.19,0.153,36.919096,-93.799405
65770,258634947,555183,99.86,0.214,37.422627,-93.548226
65771,101974132,0,39.372,0,36.772472,-93.20642
65772,211628297,109271,81.71,0.042,36.598789,-94.022115
65773,171402434,91479,66.179,0.035,36.762508,-92.501811
65774,131879231,514696,50.919,0.199,37.930273,-93.489344
65775,1178768496,2347681,455.125,0.906,36.700074,-91.858053
65777,41466790,73889,16.01,0.029,36.525746,-91.997786
65778,102404730,192802,39.539,0.074,36.529757,-91.269785
65779,194999313,7468638,75.29,2.884,37.977567,-93.378863
65781,184259759,108487,71.143,0.042,37.355541,-93.417569
65783,45519500,458865,17.575,0.177,37.71457,-92.933321
65784,4924914,0,1.902,0,36.679888,-92.313911
65785,563576141,30162466,217.598,11.646,37.708475,-93.825054
65786,279035596,1604797,107.736,0.62,37.964471,-92.962937
65787,104656892,8561045,40.408,3.305,38.070593,-92.883347
65788,56760386,30295,21.915,0.012,36.806689,-91.694945
65789,206482309,91060,79.723,0.035,36.862869,-91.873714
65790,139947135,335238,54.034,0.129,36.703024,-92.10954
65791,341116373,71357,131.706,0.028,36.579764,-91.497595
65793,694727431,999800,268.236,0.386,36.991559,-91.971986
65802,164767302,8728,63.617,0.003,37.20745,-93.354612
65803,240761336,4097693,92.958,1.582,37.28314,-93.289599
65804,47243797,1313207,18.241,0.507,37.149307,-93.252749
65806,5369508,0,2.073,0,37.205585,-93.299157
65807,56204520,62855,21.701,0.024,37.165185,-93.325004
65809,45966629,420288,17.748,0.162,37.166589,-93.182484
65810,30944406,164697,11.948,0.064,37.11972,-93.309724
66002,465082161,6079982,179.569,2.347,39.538742,-95.137635
66006,277620548,3036215,107.19,1.172,38.804266,-95.23267
66007,58779194,252104,22.695,0.097,39.156186,-94.941707
66008,89036955,33889,34.377,0.013,39.718049,-95.176504
66010,233995755,1090970,90.346,0.421,38.088217,-94.97917
66012,124079188,3141338,47.907,1.213,39.066521,-94.920179
66013,108845296,1259314,42.025,0.486,38.730666,-94.695551
66014,172880722,1009628,66.75,0.39,38.228845,-94.987105
66015,247110044,1460813,95.41,0.564,38.074849,-95.413199
66016,81774348,15353,31.573,0.006,39.475168,-95.231745
66017,100261711,65162,38.711,0.025,39.703716,-95.273961
66018,54534291,3212386,21.056,1.24,38.963864,-94.967153
66019,110999,0,0.043,0,38.94544,-95.003284
66020,160256180,396860,61.875,0.153,39.339341,-95.116107
66021,123784614,2859562,47.794,1.104,38.76628,-95.015
66023,183263852,726311,70.759,0.28,39.512289,-95.392403
66024,11574622,1828584,4.469,0.706,39.736869,-94.881484
66025,169492548,2478195,65.441,0.957,38.891903,-95.08334
66026,106910614,1368680,41.278,0.528,38.396304,-94.864355
66027,21298781,1826770,8.224,0.705,39.368618,-94.911426
66030,122715056,1294708,47.381,0.5,38.815137,-94.940266
66031,7468940,47506,2.884,0.018,38.832081,-94.890079
66032,540119969,3920009,208.541,1.514,38.286777,-95.278214
66033,141809226,814607,54.753,0.315,38.36329,-95.122266
66035,139217252,653520,53.752,0.252,39.870996,-95.253591
66039,254249194,1260230,98.166,0.487,38.104411,-95.164855
66040,374798506,17648675,144.711,6.814,38.354528,-94.747904
66041,141440307,173600,54.61,0.067,39.600303,-95.307974
66042,73642621,821898,28.434,0.317,38.422786,-95.079886
66043,33981846,1525631,13.12,0.589,39.252392,-94.879551
66044,160824283,3403818,62.095,1.314,39.023294,-95.208909
66045,838040,5685,0.324,0.002,38.958845,-95.247749
66046,105733127,2346372,40.824,0.906,38.904524,-95.209753
66047,137240747,4730647,52.989,1.827,38.892426,-95.346521
66048,350337469,3107753,135.266,1.2,39.28233,-94.995995
66049,115285595,3856473,44.512,1.489,38.978096,-95.344129
66050,111921797,1608770,43.213,0.621,39.011834,-95.442516
66052,107839152,3815676,41.637,1.473,39.015766,-95.048266
66053,257311758,3535533,99.349,1.365,38.581078,-94.668065
66054,196739889,2197155,75.962,0.848,39.206136,-95.198043
66056,220852084,2177445,85.271,0.841,38.151453,-94.844282
66058,93301824,68468,36.024,0.026,39.541067,-95.520384
66060,155305712,759481,59.964,0.293,39.418161,-95.33223
66061,166205409,2512319,64.172,0.97,38.893764,-94.879975
66062,123734388,1086191,47.774,0.419,38.835491,-94.778691
66064,194214387,2524212,74.987,0.975,38.480714,-94.988936
66066,201000686,4696957,77.607,1.814,39.203002,-95.330593
66067,429694242,3954512,165.906,1.527,38.623617,-95.276284
66070,78907904,38707797,30.467,14.945,39.20569,-95.450917
66071,602001184,19106232,232.434,7.377,38.573078,-94.864562
66072,194615333,1027309,75.141,0.397,38.309431,-94.963963
66073,169591471,4943726,65.48,1.909,39.082417,-95.368342
66075,272318447,8178870,105.143,3.158,38.200521,-94.693412
66076,251663538,1976007,97.168,0.763,38.632455,-95.443013
66078,167107826,1962563,64.521,0.758,38.48544,-95.259302
66079,109151461,1300516,42.144,0.502,38.542467,-95.108134
66080,151410066,1227401,58.46,0.474,38.40697,-95.260197
66083,167336699,8056802,64.609,3.111,38.730268,-94.83171
66085,67598386,781562,26.1,0.302,38.798768,-94.656684
66086,246715771,1383961,95.257,0.534,39.119526,-95.08123
66087,289412175,2123678,111.743,0.82,39.802081,-95.122122
66088,313122250,5067301,120.897,1.956,39.339329,-95.461198
66090,201906499,5226573,77.957,2.018,39.787966,-94.97338
66091,155846108,1816516,60.173,0.701,38.178278,-95.312532
66092,217160104,1664489,83.846,0.643,38.7015,-95.097953
66093,286281649,1893008,110.534,0.731,38.20781,-95.494138
66094,123748287,1834513,47.779,0.708,39.951286,-95.34244
66095,183466866,2034816,70.837,0.786,38.441094,-95.438861
66097,128158822,965235,49.482,0.373,39.328599,-95.246083
66101,8420004,0,3.251,0,39.118982,-94.625983
66102,28935078,174728,11.172,0.067,39.108964,-94.692538
66103,12542287,351844,4.843,0.136,39.060338,-94.626797
66104,41774019,1704555,16.129,0.658,39.150159,-94.689533
66105,8690722,418982,3.356,0.162,39.087011,-94.638934
66106,48197664,1814561,18.609,0.701,39.069454,-94.702613
66109,119212424,3202649,46.028,1.237,39.165351,-94.829341
66111,56351287,1731641,21.757,0.669,39.084029,-94.789887
66112,16146663,0,6.234,0,39.11452,-94.773577
66115,10273915,1311956,3.967,0.507,39.148258,-94.605084
66118,2100601,359060,0.811,0.139,39.103981,-94.613129
66202,13611180,33597,5.255,0.013,39.02315,-94.669466
66203,16268607,10652,6.281,0.004,39.020331,-94.705787
66204,12800342,25219,4.942,0.01,38.990381,-94.678214
66205,9723341,0,3.754,0,39.031176,-94.630762
66206,10235054,53496,3.952,0.021,38.960717,-94.620277
66207,12102721,31979,4.673,0.012,38.955644,-94.643247
66208,16829322,2474,6.498,0.001,38.997529,-94.628369
66209,15992188,44059,6.175,0.017,38.8996,-94.638358
66210,15709372,84964,6.065,0.033,38.922144,-94.704779
66211,11529000,86714,4.451,0.033,38.923059,-94.636336
66212,19894174,51726,7.681,0.02,38.955565,-94.679875
66213,19604669,75202,7.569,0.029,38.898859,-94.708219
66214,10123892,19327,3.909,0.007,38.967425,-94.714087
66215,20405439,37940,7.879,0.015,38.957701,-94.744269
66216,20204090,164001,7.801,0.063,39.013774,-94.741577
66217,24292108,1084389,9.379,0.419,39.009521,-94.782287
66218,23297914,212186,8.995,0.082,39.02069,-94.818802
66219,19664581,171516,7.593,0.066,38.952366,-94.77622
66220,17484086,127914,6.751,0.049,38.96172,-94.819427
66221,19510714,217357,7.533,0.084,38.863656,-94.708518
66223,16072352,228264,6.206,0.088,38.863482,-94.668479
66224,17846266,173693,6.89,0.067,38.863539,-94.626804
66226,29620627,1978992,11.437,0.764,39.030902,-94.859095
66227,34272857,238485,13.233,0.092,38.972676,-94.874826
66401,612397654,2736388,236.448,1.057,38.932251,-96.309695
66402,111310468,2821149,42.977,1.089,38.914,-95.84327
66403,244340778,505694,94.341,0.195,39.893573,-96.285893
66404,173616012,231368,67.034,0.089,39.878146,-96.173343
66406,141240742,335781,54.533,0.13,39.894106,-96.420729
66407,148531271,2513976,57.348,0.971,39.228519,-96.198795
66408,115844300,8596,44.728,0.003,39.959454,-95.969994
66409,169094045,2175465,65.288,0.84,38.924185,-95.55964
66411,297940054,5755134,115.035,2.222,39.64546,-96.628455
66412,125977767,297949,48.64,0.115,39.90763,-96.777462
66413,260379076,689561,100.533,0.266,38.768875,-95.880727
66414,157909768,2230819,60.969,0.861,38.830266,-95.688665
66415,245262140,1941739,94.696,0.75,39.688276,-96.147458
66416,91072823,115001,35.163,0.044,39.525706,-95.86324
66417,92631671,202355,35.765,0.078,39.656559,-96.044857
66418,222528575,263103,85.919,0.102,39.279496,-95.933586
66419,46438449,108084,17.93,0.042,39.360679,-95.598882
66422,159287506,747410,61.501,0.289,39.336294,-96.085516
66423,413729333,1244693,159.742,0.481,38.801294,-96.232746
66424,148114255,448687,57.187,0.173,39.674689,-95.404063
66425,120900311,326746,46.68,0.126,39.816145,-95.73839
66427,543974574,2708606,210.03,1.046,39.661283,-96.438829
66428,243158400,675658,93.884,0.261,39.676115,-95.931359
66429,33476451,172394,12.925,0.067,39.09377,-95.534186
66431,163245284,904403,63.029,0.349,38.806807,-96.004327
66432,156632276,702756,60.476,0.271,39.489763,-96.066716
66434,559196251,1004167,215.907,0.388,39.861691,-95.549365
66436,482774110,3682952,186.4,1.422,39.467715,-95.691999
66438,47956220,107215,18.516,0.041,39.854484,-96.492864
66439,226601395,1479509,87.491,0.571,39.656331,-95.540086
66440,127365779,101094,49.176,0.039,39.268181,-95.676822
66441,618476864,7456433,238.795,2.879,38.97352,-96.803088
66442,88795733,1354819,34.284,0.523,39.091847,-96.790133
66449,173176663,96905,66.864,0.037,39.390138,-96.856465
66451,213688017,4239178,82.505,1.637,38.614716,-95.672323
66501,608802,13478,0.235,0.005,39.05381,-96.237446
66502,594565751,14490629,229.563,5.595,39.156763,-96.521669
66503,210681968,12140297,81.345,4.687,39.265051,-96.695255
66506,1723768,0,0.666,0,39.19586,-96.581571
66507,247171095,2526332,95.433,0.975,39.045162,-96.06796
66508,525949424,2674737,203.07,1.033,39.855917,-96.630811
66509,327850945,104189,126.584,0.04,39.341645,-95.776656
66510,146657581,498829,56.625,0.193,38.499626,-95.610199
66512,169677528,2866236,65.513,1.107,39.19917,-95.545107
66514,42005415,205927,16.218,0.08,39.126223,-96.875603
66515,83509007,130149,32.243,0.05,39.936244,-95.703732
66516,120390586,98110,46.483,0.038,39.627947,-95.720734
66517,4048482,154983,1.563,0.06,39.113132,-96.706605
66518,99335220,585458,38.354,0.226,39.965606,-96.550756
66520,270495171,32825756,104.439,12.674,39.418897,-96.617663
66521,473954503,1263363,182.995,0.488,39.480218,-96.218995
66522,445109,0,0.172,0,39.868546,-95.941994
66523,389642313,17105871,150.442,6.605,38.610562,-95.839913
66524,330613399,1427369,127.651,0.551,38.790944,-95.506081
66526,183135735,1146167,70.709,0.443,39.065509,-96.154801
66527,105259111,54766,40.641,0.021,39.745394,-95.67371
66528,171290364,173781,66.136,0.067,38.60287,-95.537804
66531,98569845,74444,38.058,0.029,39.310997,-96.821533
66532,228294284,297544,88.145,0.115,39.821429,-95.377943
66533,134952180,2352726,52.105,0.908,39.163187,-95.947495
66534,383965610,1218284,148.25,0.47,39.88436,-95.837144
66535,110311931,849972,42.592,0.328,39.26703,-96.433702
66536,152577540,4591549,58.911,1.773,39.225094,-96.080292
66537,147890062,1098600,57.101,0.424,38.751242,-95.719623
66538,377635140,49211,145.806,0.019,39.850557,-96.044691
66539,106687893,1312663,41.192,0.507,39.141967,-95.84039
66540,219743807,329618,84.844,0.127,39.490516,-95.976268
66541,108931032,230091,42.059,0.089,39.974736,-96.366926
66542,84185087,2479943,32.504,0.958,39.010744,-95.544771
66543,22677052,16481,8.756,0.006,38.644964,-95.592818
66544,222262719,2020368,85.816,0.78,39.692051,-96.280047
66546,99133079,1148231,38.275,0.443,38.895461,-95.721038
66547,349075893,4507092,134.779,1.74,39.231558,-96.295611
66548,203504385,1041835,78.573,0.402,39.677943,-96.761417
66549,448008704,1376024,172.977,0.531,39.427677,-96.415466
66550,160593153,488754,62.005,0.189,39.655442,-95.820665
66552,117933257,124797,45.534,0.048,39.587681,-95.629828
66554,277553693,10226503,107.164,3.948,39.494814,-96.790528
66603,2236347,166587,0.863,0.064,39.057911,-95.67617
66604,17137815,19891,6.617,0.008,39.039022,-95.726188
66605,25842416,651813,9.978,0.252,39.011911,-95.634774
66606,14815826,770322,5.72,0.297,39.061436,-95.71987
66607,18512867,7311,7.148,0.003,39.04258,-95.636364
66608,12110525,1004074,4.676,0.388,39.079611,-95.663226
66609,31129772,1411937,12.019,0.545,38.978236,-95.660737
66610,99269965,2360207,38.328,0.911,38.976726,-95.844565
66611,8801075,7835,3.398,0.003,39.018756,-95.696387
66612,2660727,0,1.027,0,39.040436,-95.680471
66614,74340051,659152,28.703,0.255,39.010366,-95.852479
66615,117227913,4590985,45.262,1.773,39.050826,-95.897866
66616,15589732,1299516,6.019,0.502,39.068476,-95.623407
66617,108585001,3034070,41.925,1.171,39.134832,-95.623239
66618,186991844,5162385,72.198,1.993,39.139508,-95.748267
66619,20492685,102616,7.912,0.04,38.947635,-95.688062
66621,646631,0,0.25,0,39.033321,-95.701543
66622,272640,0,0.105,0,39.025896,-95.72227
66701,762737339,5324033,294.495,2.056,37.823655,-94.765014
66710,180652633,1291723,69.75,0.499,37.551598,-95.624499
66711,133575063,602261,51.574,0.233,37.637096,-94.685001
66712,56413467,314284,21.781,0.121,37.564876,-94.714519
66713,153613358,954934,59.31,0.369,37.040492,-94.785294
66714,70503072,438855,27.221,0.169,37.636602,-95.698621
66716,222108424,1002824,85.757,0.387,37.94802,-95.036782
66717,136751007,1100704,52.8,0.425,37.69586,-95.696902
66720,475651544,4135416,183.65,1.597,37.64833,-95.45719
66724,94055604,395593,36.315,0.153,37.346978,-94.856724
66725,608061670,1778492,234.774,0.687,37.156583,-94.895319
66728,3412313,0,1.318,0,37.171277,-94.704071
66732,119095409,712628,45.983,0.275,37.799187,-95.187002
66733,365755986,2580495,141.219,0.996,37.596759,-95.254823
66734,75040881,934006,28.973,0.361,37.618089,-94.830183
66735,9809951,54730,3.788,0.021,37.523161,-94.708564
66736,665035588,6103179,256.772,2.356,37.551477,-95.861095
66738,99556335,452472,38.439,0.175,38.013735,-94.723389
66739,178520688,3153873,68.927,1.218,37.12578,-94.655261
66740,116028396,239895,44.799,0.093,37.479551,-95.364186
66741,53755160,304582,20.755,0.118,37.71914,-94.656007
66743,383826270,2130594,148.196,0.823,37.503998,-94.893692
66746,122701572,418347,47.375,0.162,37.668111,-94.954136
66748,296659821,3431876,114.541,1.325,37.794797,-95.441962
66749,302761092,4901506,116.897,1.892,37.935949,-95.406943
66751,121338167,982542,46.849,0.379,37.943731,-95.289784
66753,345434811,2040322,133.373,0.788,37.362055,-95.011049
66754,119979052,900567,46.324,0.348,38.004862,-94.885623
66755,346561634,2101157,133.808,0.811,37.928862,-95.179278
66756,52889967,1191458,20.421,0.46,37.54483,-94.659149
66757,294908209,2221022,113.865,0.858,37.417206,-95.695818
66758,112023697,1599732,43.253,0.618,38.015989,-95.586952
66760,1970195,9684,0.761,0.004,37.348316,-94.624352
66761,109268480,852998,42.189,0.329,37.918274,-95.569205
66762,347013724,4488941,133.983,1.733,37.393869,-94.710469
66763,16598907,562614,6.409,0.217,37.46315,-94.69781
66767,121013235,1742842,46.723,0.673,38.073554,-94.703031
66769,136795915,547378,52.817,0.211,37.856527,-94.889957
66770,17964809,297319,6.936,0.115,37.080735,-94.715342
66771,183067924,5633479,70.683,2.175,37.487563,-95.145995
66772,87210518,479651,33.672,0.185,37.754519,-95.206284
66773,80222976,171917,30.974,0.066,37.272257,-94.806572
66775,67045197,93228,25.886,0.036,37.701935,-95.148771
66776,282855887,813018,109.211,0.314,37.462882,-95.489391
66777,366163932,11769938,141.377,4.544,37.807887,-95.972407
66778,389398,0,0.15,0,37.000499,-94.840857
66779,191800567,789647,74.055,0.305,37.825646,-94.991966
66780,279742218,1265867,108.009,0.489,37.621728,-95.056933
66781,118487965,325549,45.748,0.126,37.288583,-94.733491
66782,766731,0,0.296,0,37.285017,-94.926319
66783,776342321,6132537,299.747,2.368,37.874967,-95.737007
66801,759983529,8490395,293.431,3.278,38.414202,-96.218238
66830,75007589,402995,28.961,0.156,38.60242,-96.08742
66833,327931648,2135295,126.615,0.824,38.695591,-96.195012
66834,398361478,1436678,153.808,0.555,38.861969,-96.437347
66835,156146175,1232399,60.288,0.476,38.543253,-96.258153
66838,132915426,578150,51.319,0.223,38.555437,-96.800671
66839,365927031,44863119,141.285,17.322,38.217399,-95.748127
66840,482662789,1265411,186.357,0.489,38.065599,-96.879024
66842,282146119,1636177,108.937,0.632,38.009995,-96.651497
66843,349835627,2001432,135.072,0.773,38.222479,-96.740487
66845,392640437,2861901,151.599,1.105,38.298731,-96.508392
66846,739487991,17042123,285.518,6.58,38.64747,-96.470435
66849,175929139,716543,67.927,0.277,38.877492,-96.589623
66850,361707682,2220714,139.656,0.857,38.433969,-96.744392
66851,182627569,465528,70.513,0.18,38.217863,-96.918638
66852,373608868,2925597,144.251,1.13,38.06437,-95.895613
66853,359804705,1466268,138.921,0.566,38.001895,-96.235303
66854,261101573,13517693,100.812,5.219,38.250808,-95.979552
66856,361876293,13842454,139.721,5.345,38.397806,-95.811788
66857,227429165,2260148,87.811,0.873,38.093821,-95.631713
66858,201074815,377939,77.635,0.146,38.480437,-96.932543
66859,93925514,115826,36.265,0.045,38.556181,-96.96242
66860,491295310,3225135,189.69,1.245,38.12728,-96.165629
66861,537310841,16509536,207.457,6.374,38.367759,-97.008508
66862,245925270,1054784,94.952,0.407,38.154999,-96.556128
66863,2320967,0,0.896,0,37.832866,-96.081781
66864,105382658,1885265,40.688,0.728,38.354887,-95.981495
66865,396227411,2897768,152.984,1.119,38.223476,-96.293207
66866,362840346,694165,140.093,0.268,38.173042,-97.107439
66868,332324091,4801260,128.311,1.854,38.544773,-95.979419
66869,310043299,1659022,119.708,0.641,38.463875,-96.516685
66870,203740554,647559,78.665,0.25,37.944163,-96.029569
66871,352014156,2463973,135.913,0.951,38.362643,-95.610225
66872,379224193,1331855,146.419,0.514,38.790751,-96.768749
66873,220935073,671574,85.304,0.259,38.618816,-96.679596
66901,637929615,3643399,246.306,1.407,39.560035,-97.638951
66930,193731211,475532,74.8,0.184,39.706683,-97.479485
66932,187222967,49400,72.287,0.019,39.779487,-98.930885
66933,213518366,961145,82.44,0.371,39.675419,-96.872319
66935,381028091,894912,147.116,0.346,39.840598,-97.631694
66936,354407221,661739,136.837,0.255,39.921187,-98.316114
66937,382911123,2405684,147.843,0.929,39.588521,-97.271661
66938,279504368,1529664,107.917,0.591,39.574462,-97.413988
66939,285405736,1131493,110.196,0.437,39.85286,-97.90429
66940,180960592,289995,69.869,0.112,39.807791,-97.44889
66941,309133148,628128,119.357,0.243,39.835576,-98.438848
66942,254994372,970701,98.454,0.375,39.805279,-98.000706
66943,239645751,619815,92.528,0.239,39.671811,-96.966281
66944,227540191,520392,87.854,0.201,39.839676,-97.303062
66945,267919450,2539447,103.444,0.98,39.887172,-96.878258
66946,133852110,812950,51.681,0.314,39.966411,-97.004607
66948,295925678,3822568,114.258,1.476,39.59825,-97.852349
66949,309104712,249795,119.346,0.096,39.64357,-98.186309
66951,427285850,1199142,164.976,0.463,39.844098,-99.016559
66952,625240757,1434152,241.407,0.554,39.835805,-98.604785
66953,198796508,551240,76.756,0.213,39.690191,-97.106623
66955,104804195,278377,40.465,0.107,39.96787,-97.297736
66956,514842729,3933451,198.782,1.519,39.794314,-98.227649
66958,212353820,956884,81.99,0.369,39.889446,-97.177186
66959,137492034,302771,53.086,0.117,39.923008,-97.529645
66960,151706752,166731,58.574,0.064,39.936764,-97.434754
66962,132991169,276628,51.348,0.107,39.599322,-97.114331
66963,204668445,451679,79.023,0.174,39.636304,-97.99874
66964,146223111,1186063,56.457,0.458,39.941213,-97.804925
66966,263525997,1824223,101.748,0.704,39.775329,-97.766299
66967,651650029,784303,251.603,0.303,39.819725,-98.794227
66968,331699084,1968841,128.07,0.76,39.824736,-97.065893
66970,86790542,4028039,33.51,1.555,39.948228,-98.034453
67001,61303313,84970,23.669,0.033,37.758455,-97.629161
67002,95543743,442704,36.89,0.171,37.699294,-97.108354
67003,641726624,2566251,247.772,0.991,37.099126,-98.073777
67004,265120136,149855,102.363,0.058,37.278725,-97.753071
67005,400505832,6226013,154.636,2.404,37.065173,-96.995733
67008,318578643,376045,123.004,0.145,37.486787,-96.779441
67009,344198214,335931,132.896,0.13,37.225279,-98.268793
67010,271486242,2554279,104.821,0.986,37.664428,-96.976424
67012,25072269,99595,9.68,0.038,37.674225,-96.544425
67013,203741735,1368515,78.665,0.528,37.381869,-97.26822
67016,781856,0,0.302,0,37.886791,-97.514822
67017,168153097,0,64.924,0,37.826286,-97.111634
67018,169907367,185708,65.602,0.072,37.071269,-97.853695
67019,262698841,545144,101.429,0.21,37.30657,-96.777587
67020,329121980,2705593,127.075,1.045,38.007923,-97.670641
67021,100524822,0,38.813,0,37.778497,-98.91531
67022,493526214,44955,190.552,0.017,37.076549,-97.632662
67023,371904385,733270,143.593,0.283,37.346062,-96.592276
67024,567559736,4678366,219.136,1.806,37.110747,-96.48633
67025,296090368,6706177,114.321,2.589,37.643086,-97.784971
67026,253885828,917651,98.026,0.354,37.51087,-97.494299
67028,464883933,449796,179.493,0.174,37.458774,-98.936392
67029,1018640584,1886394,393.299,0.728,37.171432,-99.279961
67030,105012436,343243,40.546,0.133,37.785616,-97.54681
67031,289541022,22561,111.792,0.009,37.399302,-97.639518
67035,589812246,589460,227.728,0.228,37.649234,-98.387334
67036,100293539,0,38.724,0,37.297567,-97.876668
67037,145626681,1420403,56.227,0.548,37.571767,-97.217333
67038,464893829,620466,179.497,0.24,37.10179,-96.723843
67039,271800518,458310,104.943,0.177,37.527668,-96.97429
67041,730724,0,0.282,0,38.054139,-97.129971
67042,663650643,31921659,256.237,12.325,37.857264,-96.780718
67045,1144516446,6665421,441.9,2.574,37.866145,-96.345282
67047,415022650,11392950,160.241,4.399,37.631846,-96.072935
67049,111937295,0,43.219,0,37.177439,-97.846362
67050,116567198,505844,45.007,0.195,37.674351,-97.675588
67051,187657273,575824,72.455,0.222,37.089302,-97.196565
67052,134141825,1641035,51.792,0.634,37.657709,-97.575586
67053,857165,0,0.331,0,38.246815,-97.346339
67054,602749621,230362,232.723,0.089,37.57504,-99.316072
67055,2188613,2895,0.845,0.001,37.789903,-97.197712
67056,209959471,0,81.066,0,38.021951,-97.525412
67057,424293325,817122,163.821,0.315,37.071203,-98.779531
67058,560618921,548097,216.456,0.212,37.317916,-98.061352
67059,730962793,181446,282.226,0.07,37.636944,-99.097274
67060,69260570,135466,26.742,0.052,37.542973,-97.363698
67061,296090590,972272,114.321,0.375,37.092794,-98.381734
67062,74556904,0,28.787,0,38.145186,-97.437098
67063,348545268,4914231,134.574,1.897,38.340735,-97.233749
67065,198288796,32935,76.56,0.013,37.464925,-98.516204
67066,139940878,31363,54.031,0.012,37.769997,-98.766895
67067,11753767,56118,4.538,0.022,37.794756,-97.26642
67068,742216477,2706468,286.571,1.045,37.617195,-98.105834
67070,289180371,463744,111.653,0.179,37.079078,-98.525994
67071,537527711,545059,207.541,0.21,37.262719,-98.882142
67072,308820554,1509199,119.236,0.583,37.545262,-96.606898
67073,77727052,110124,30.011,0.043,38.383819,-97.328482
67074,463475892,1306708,178.949,0.505,37.670731,-96.723859
67101,38841496,509577,14.997,0.197,37.785255,-97.464268
67103,134198828,0,51.814,0,37.266311,-97.5606
67104,768386786,1978391,296.676,0.764,37.265078,-98.664433
67105,130663972,0,50.45,0,37.233364,-97.67578
67106,129205646,0,49.887,0,37.467123,-97.757279
67107,297214388,159535,114.755,0.062,38.194214,-97.547655
67108,177228399,8707426,68.428,3.362,37.812835,-97.685161
67109,505490768,47600,195.171,0.018,37.561275,-99.485817
67110,136571126,1675938,52.73,0.647,37.465849,-97.226615
67111,151253659,1083107,58.399,0.418,37.614563,-97.936927
67112,159675384,67675,61.651,0.026,37.467197,-98.419349
67114,615282751,1386057,237.562,0.535,38.07562,-97.289251
67117,2622609,3864,1.013,0.001,38.074214,-97.346242
67118,205615562,694003,79.389,0.268,37.481665,-97.854212
67119,207475923,3221474,80.107,1.244,37.238853,-97.195177
67120,105184077,849842,40.612,0.328,37.469479,-97.373451
67122,317333858,2104748,122.523,0.813,37.619001,-96.428116
67123,134104028,525439,51.778,0.203,37.948534,-96.996749
67124,711717097,1334252,274.796,0.515,37.634439,-98.773642
67127,511571295,1325852,197.519,0.512,37.16482,-99.487114
67131,92042015,395200,35.538,0.153,37.42697,-96.955448
67132,224900404,1357455,86.835,0.524,37.850881,-96.584695
